Name,Material,Color,Price,URL,Image,Color:Image,Description
On Board Pant,"['92% Recycled Polyester 8% Elastane\n100% vegan materials.\n\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['ALMOND'],$170,https://www.thisisaday.com/collections/bottoms/products/on-board-pant?variant=31288145248393,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'ALMOND': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['A straight-leg, full-length pant, with a gathered waistband, signature high hem and side pockets.\nThis is one of our Super Satin luxe travel pieces designed for performance, with technical features like sweat-wicking, stretch, breathability, non-pilling and machine-washability. Top with the Take-Off Tank or First Class T-Shirt.']"
Back To Front Shirt,"['73% Polyester, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MINERA'],$175,https://www.thisisaday.com/collections/dresses-bodysuits-jumpsuits/products/back-to-front-shirt?variant=31287801479305,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MINERA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""The most versatile piece you'll ever own. A 5-in-1 stretch woven dress shirt that can be worn back-to-front, front-to-back, open, closed, cinched at the waist or loose, with a separate belt. Collar style can be popped or folded.\n\nYes, you can wear it backward and forward, but we also love it over leggings, and even open as a light coat over the Dream Harder Tank.\nThis shirt fits oversized, consider sizing down for a slimmer fit.""]"
Hit Snooze Eye Mask,"['90% Lenzing modal 10% Spandex\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CHARCOA'],$28,https://www.thisisaday.com/collections/gift-cards-accessories/products/eye-mask?variant=31287666245769,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CHARCOA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We (should) spend 1/3 of our lives sleeping — we'd prefer to do it in comfort and style. We used scraps from our supersoft and sustainable Plant Life collection to craft the softest sleepmask ever. With an elasticated strap, padded face and cute piping, it'll be a go-to for sleep and a perfect travel accessory.""]"
First Class T-Shirt,"['92% Recycled Polyester 8% Elastane\n100% vegan materials.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['MIDNIGHT'],$95,https://www.thisisaday.com/collections/blouses-tops/products/first-class-tee?variant=31784087519369,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MIDNIGHT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A crew neck tee with side splits and a hig-low hem, inspired by our Made It + Essentialist tops, but crafted in our Super Satin, a luxe, stretchy blend with irresistible sheen, made with recycled fibers. (But unlike silk, our SuperSatin is vegan.) Machine-wash cold, and you'll be shimmering all season. Shine on.\nWe designed this as part of our Super Satin, luxe travel collection of designed for performance, with technical features like sweat-wicking, stretch, breathability, non-pilling and machine-washability. Pair with leggings or tuck it under Better Knit sweaters and you're ready for the long haul.""]"
Back To Front Shirt,"['73% Polyester, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MOSS'],,https://www.thisisaday.com/collections/best-sellers-1/products/back-to-front-shirt?variant=31287801512073,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""The most versatile piece you'll ever own. A 5-in-1 stretch woven dress shirt that can be worn back-to-front, front-to-back, open, closed, cinched at the waist or loose, with a separate belt. Collar style can be popped or folded.\n\nYes, you can wear it backward and forward, but we also love it over leggings, and even open as a light coat over the Dream Harder Tank.\nThis shirt fits oversized, consider sizing down for a slimmer fit.""]"
Kick Back Pants,"['45% Linen, 23% LENZING‚Ñ¢ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],,https://www.thisisaday.com/collections/new-arrivals/products/kick-back-pants?variant=34239484231817,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Meet the perfect summer pant. Made from our soft Stretch Linen, the Kick Back Pants are high waisted and ankle length for that cool cropped look. Customize the waist fit with the internal drawstring (for before and after lunch), and if you’re nervous about opacity, the coconut colorway comes with internal shorts. Did we mention it has pockets? We did it. We thought of everything.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nFor a slim fit, size down for a casual vibe, stay true to size.']"
Throw It Higher Legging,"['79% Polyester, 21% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/loungewear/products/throw-it-higher-leggings?variant=31287780769929,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Suitable for late nights, early mornings and everything in between. These are a higher-waisted version of our OG Throw & Roll Legging, with gunmetal zips.\n\nWear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next yoga class.\nThese leggings fit small, consider sizing up for a more relaxed fit.']"
Over In One Dress,"['62% Nylon + 38% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['SHADOW'],$165,https://www.thisisaday.com/collections/dresses-bodysuits-jumpsuits/products/over-in-one-dress?variant=31287740301449,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'SHADOW': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['The wrap dress gets a refresh with clean, asymmetrical style lines, snap fastenings, and an adjustable belt. Wear it relaxed as a layering piece, cinched at the waist for effortless, all-day style, or open as a ""vest."" Super-soft technical stretch fabric means you\'ll be extra comfy no matter how you wear it. It\'s a perfect work outfit, travel outfit, or anything outfit, really.\n\nWe designed this as part of our Carry On Capsule — it\'s everything you need for a carry-on trip, from tops and bottoms and this dress. Shop the whole collection here, and use code CARRYON for a deal on the whole collection.\nThis dress fits oversized, consider sizing down for a slimmer fit.']"
Mock Up Top,"['60% Lyocell. 40% Merino Wool.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['CHARCOA'],,https://www.thisisaday.com/collections/tops/products/seasonless-merino-mock-up-top?variant=31903195857033,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CHARCOA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A soft, contrast-ribbed knit with a slim fit and long sleeves, finished with our riff on a boatneck neckline. Crafted from eco-friendly materials — LENZING™'s lyocell is made with REFIBRA™ technology to combine cellulose from beechwood trees and upcycled cotton in a closed-loop system, then it's spun with super soft merino wool to create our Seasonless Merino. Comes in a variety of neutrals and pairs perfectly with our All Day Suiting, any of our pants and any of your jeans.\nThis top is high stretch but comes up small, consider sizing up if you prefer a looser fit.""]"
Back To Front Shirt,"['73% Polyester, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MINERA'],,https://www.thisisaday.com/collections/jumpsuits-dresses-more/products/back-to-front-shirt?variant=31287801479305,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MINERA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""The most versatile piece you'll ever own. A 5-in-1 stretch woven dress shirt that can be worn back-to-front, front-to-back, open, closed, cinched at the waist or loose, with a separate belt. Collar style can be popped or folded.\n\nYes, you can wear it backward and forward, but we also love it over leggings, and even open as a light coat over the Dream Harder Tank.\nThis shirt fits oversized, consider sizing down for a slimmer fit.""]"
Kick Back Pants,"['45% Linen, 23% LENZING‚Ñ¢ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],,https://www.thisisaday.com/collections/best-sellers-1/products/kick-back-pants?variant=34239484231817,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Meet the perfect summer pant. Made from our soft Stretch Linen, the Kick Back Pants are high waisted and ankle length for that cool cropped look. Customize the waist fit with the internal drawstring (for before and after lunch), and if you’re nervous about opacity, the coconut colorway comes with internal shorts. Did we mention it has pockets? We did it. We thought of everything.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nFor a slim fit, size down for a casual vibe, stay true to size.']"
